bisai_id,predict_cold
884493,normal
936976,little_cold
935808,little_cold
885894,normal
877742,little_cold
883111,big_cold
880031,little_cold
896252,normal
926458,big_cold
926441,big_cold
874950,little_cold
883137,big_cold
891681,big_cold
883110,normal
875639,big_cold
939834,little_cold
875642,little_cold
935766,normal
940899,normal
880714,normal
926433,little_cold
875638,little_cold
875640,little_cold
883142,normal
884469,little_cold
883121,normal
875635,normal
938096,big_cold
874991,big_cold
938978,little_cold
933627,little_cold
875633,little_cold
883113,little_cold
885898,normal
931100,big_cold
885152,big_cold
884841,normal
883126,big_cold
935982,normal
882763,big_cold
895621,little_cold
883105,normal
877730,big_cold
915727,little_cold
938318,little_cold
936974,normal
885150,normal
885153,big_cold
877820,big_cold
895496,little_cold
922354,little_cold
876788,normal
885860,normal
879922,normal
879928,normal
922082,normal
891530,normal
906358,big_cold
859507,little_cold
876552,little_cold
859512,normal
868011,normal
866577,little_cold
876792,normal
920097,little_cold
889264,normal
905165,normal
905790,normal
847018,big_cold
891532,big_cold
874805,big_cold
896916,little_cold
885390,big_cold
877016,little_cold
887646,normal
906074,little_cold
903769,big_cold
892920,little_cold
896911,normal
896908,little_cold
859546,little_cold
856600,little_cold
868036,little_cold
876457,little_cold
905196,normal
884714,normal
922352,big_cold
867980,big_cold
895799,little_cold
859500,normal
859514,big_cold
847012,big_cold
896910,normal
906361,normal
886237,normal
896907,normal
884386,big_cold
868035,little_cold
866552,normal
868045,little_cold
922075,little_cold
878667,normal
905785,normal
896117,normal
888987,big_cold
856601,big_cold
895494,normal
866574,normal
888985,normal
868127,normal
887641,little_cold
891529,big_cold
879930,big_cold
876504,big_cold
895802,normal
874798,normal
878748,little_cold
878668,little_cold
881452,big_cold
859552,big_cold
856602,little_cold
922378,big_cold
887637,little_cold
906059,normal
876791,big_cold
878669,little_cold
878670,normal
877014,normal
866576,little_cold
922816,little_cold
886238,normal
911586,big_cold
847016,normal
903767,big_cold
879914,normal
922376,normal
859551,little_cold
905176,normal
895493,little_cold
904744,big_cold
896912,normal
878751,little_cold
847011,big_cold
895800,big_cold
922355,big_cold
888977,big_cold
922167,normal
905786,big_cold
878749,little_cold
905794,little_cold
885394,normal
878939,normal
895498,big_cold
920102,little_cold
876446,normal
886251,normal
856599,big_cold
886236,normal
922363,big_cold
906050,normal
859523,little_cold
884391,normal
894544,normal
866572,normal
847013,big_cold
885029,normal
905156,normal
868014,little_cold
885034,little_cold
859522,normal
847014,normal
904050,normal
903768,big_cold
903782,little_cold
891534,big_cold
881455,normal
889260,normal
881450,little_cold
892922,little_cold
891528,normal
892915,little_cold
877029,normal
885030,big_cold
921049,little_cold
866560,normal
866575,normal
847015,normal
892918,little_cold
874806,big_cold
876420,big_cold
922372,normal
876983,normal
894554,normal
922339,normal
887652,big_cold
859510,big_cold
876632,normal
896918,normal
877022,little_cold
903766,little_cold
866573,normal
884708,normal
895801,little_cold
884403,normal
859532,big_cold
895804,little_cold
922371,normal
847017,big_cold
906079,little_cold
896114,normal
888975,big_cold
878671,normal
885863,normal
920104,normal
896119,normal
896116,little_cold
885864,normal
892917,little_cold
888976,big_cold
896914,normal
939027,big_cold
938643,normal
937060,little_cold
937051,big_cold
934890,big_cold
936978,big_cold
937050,little_cold
937053,big_cold
938087,normal
938095,big_cold
938086,little_cold
938093,big_cold
937059,little_cold
938091,normal
938104,normal
937049,normal
935975,normal
935978,big_cold
938773,little_cold
937057,little_cold
938106,big_cold
937061,little_cold
938088,little_cold
935790,normal
938641,normal
938089,little_cold
938085,big_cold
933620,normal
938630,big_cold
938322,normal
938696,little_cold
932415,big_cold
935633,little_cold
933639,little_cold
935798,normal
943027,normal
943029,normal
889022,little_cold
935770,normal
939363,little_cold
939362,little_cold
935797,little_cold
935829,little_cold
942620,big_cold
935771,normal
939360,normal
935813,normal
938323,normal
939361,normal
935631,normal
866517,normal
892852,little_cold
892851,little_cold
891462,little_cold
917667,big_cold
878618,normal
917390,little_cold
917671,little_cold
912170,big_cold
917822,big_cold
891461,normal
884979,big_cold
917380,normal
917669,normal
874314,normal
918534,little_cold
917664,little_cold
874315,big_cold
916133,normal
911570,little_cold
847623,big_cold
915722,big_cold
891455,little_cold
905646,big_cold
915482,normal
878721,little_cold
866513,normal
876403,normal
878617,normal
917379,big_cold
878615,normal
917381,little_cold
906921,normal
917386,normal
878616,little_cold
917666,normal
912173,normal
889220,normal
917824,normal
907237,normal
876391,big_cold
885356,normal
917668,normal
913778,little_cold
866518,big_cold
892853,little_cold
917389,normal
917823,little_cold
917383,normal
913789,normal
856571,little_cold
885352,little_cold
915164,normal
917665,normal
917387,little_cold
917382,normal
889214,big_cold
918535,big_cold
917821,normal
917388,big_cold
915720,normal
913783,normal
917384,normal
910901,big_cold
876388,big_cold
847659,normal
922074,little_cold
885374,normal
875476,normal
868126,normal
887633,little_cold
894543,little_cold
904763,little_cold
905791,big_cold
878672,normal
922083,normal
889253,little_cold
922343,normal
885037,little_cold
906046,little_cold
895990,little_cold
936979,little_cold
943786,big_cold
946038,little_cold
936000,normal
946039,big_cold
944146,normal
904094,big_cold
936035,little_cold
943779,normal
946042,big_cold
943781,normal
945107,normal
933669,normal
946048,big_cold
940907,normal
943917,normal
943787,normal
941762,little_cold
943780,normal
940911,normal
943778,big_cold
904096,normal
946045,little_cold
946037,normal
943782,big_cold
935638,normal
943785,big_cold
943783,normal
895991,little_cold
935999,normal
943784,little_cold
935643,big_cold
946041,normal
941777,big_cold
895988,normal
944153,little_cold
895985,little_cold
946036,normal
895986,little_cold
903802,normal
895989,normal
895987,big_cold
907487,normal
881407,big_cold
876490,little_cold
905740,big_cold
854202,normal
915942,little_cold
857077,little_cold
896065,big_cold
884354,little_cold
875420,normal
889209,little_cold
855380,big_cold
905128,normal
856294,little_cold
847626,normal
854195,big_cold
894514,big_cold
904669,normal
854201,normal
881408,little_cold
866500,big_cold
857085,normal
891448,little_cold
895451,normal
915646,little_cold
896170,big_cold
896169,little_cold
896171,big_cold
896174,little_cold
894586,normal
896176,normal
894587,little_cold
891723,normal
933448,normal
930513,little_cold
896275,big_cold
939455,little_cold
885175,little_cold
884548,little_cold
929753,big_cold
895973,normal
930514,little_cold
933481,normal
933479,normal
941862,little_cold
928306,little_cold
938820,little_cold
875657,big_cold
883135,big_cold
943946,big_cold
905232,big_cold
943945,normal
945464,normal
931488,normal
939421,little_cold
905241,normal
896270,little_cold
938827,big_cold
885454,normal
877155,big_cold
905035,big_cold
943943,normal
907525,little_cold
883150,little_cold
877172,little_cold
897038,normal
938782,big_cold
897033,normal
891682,normal
881255,big_cold
935723,big_cold
895956,big_cold
876470,little_cold
889013,big_cold
937251,big_cold
935724,normal
897035,normal
933983,normal
905281,normal
938778,big_cold
876499,normal
881518,normal
876598,normal
937245,big_cold
885899,normal
885147,normal
927119,little_cold
932657,big_cold
905900,little_cold
938971,big_cold
932654,big_cold
935795,normal
940524,big_cold
881516,big_cold
937246,big_cold
878805,normal
876475,little_cold
929061,normal
932650,little_cold
937249,big_cold
897040,normal
891689,little_cold
932653,little_cold
893071,normal
895626,normal
941113,normal
874994,normal
933970,big_cold
893068,normal
938738,big_cold
880029,normal
939213,normal
876622,little_cold
877167,normal
880036,normal
927121,big_cold
904085,normal
880064,big_cold
884535,little_cold
939981,little_cold
885435,normal
931095,big_cold
905240,normal
895952,little_cold
895624,little_cold
878806,big_cold
904925,normal
926795,normal
893067,little_cold
926872,big_cold
940183,little_cold
885149,little_cold
940389,big_cold
933635,normal
939978,normal
877153,normal
929068,little_cold
932655,little_cold
874979,normal
888998,big_cold
876597,little_cold
907524,little_cold
929064,little_cold
884842,normal
895953,big_cold
879031,normal
911609,little_cold
938726,little_cold
884843,big_cold
933631,normal
932652,big_cold
905915,normal
929067,normal
926809,normal
939881,normal
891691,normal
927117,little_cold
929066,little_cold
933989,normal
885439,big_cold
932451,big_cold
897029,little_cold
933636,little_cold
885154,little_cold
905909,normal
938780,normal
880038,big_cold
938788,little_cold
876588,big_cold
931102,little_cold
926819,big_cold
881519,big_cold
897039,normal
896256,normal
895959,normal
928498,little_cold
923013,little_cold
904088,normal
891687,little_cold
933949,little_cold
878803,big_cold
939871,big_cold
896255,big_cold
937561,big_cold
895957,little_cold
927122,big_cold
932651,normal
888999,big_cold
893072,little_cold
881520,big_cold
876521,big_cold
938781,little_cold
926860,normal
884479,normal
933957,normal
938481,big_cold
932656,little_cold
874980,big_cold
941114,big_cold
938785,normal
895955,normal
937244,big_cold
897037,normal
876848,normal
927123,normal
905282,big_cold
938779,normal
895619,normal
905237,big_cold
891690,little_cold
896250,normal
897036,normal
883138,big_cold
927118,normal
938966,little_cold
927120,little_cold
929065,normal
905910,normal
895958,normal
895954,little_cold
889015,little_cold
896257,normal
923578,big_cold
888996,normal
868132,normal
922992,big_cold
862620,normal
867875,little_cold
862735,little_cold
868118,normal
868071,big_cold
868119,little_cold
922817,big_cold
923566,normal
923408,big_cold
923574,normal
888974,normal
923525,normal
921917,normal
866529,little_cold
882889,normal
882890,big_cold
882895,little_cold
877665,little_cold
884351,big_cold
875439,normal
904683,big_cold
877667,little_cold
884678,normal
881419,little_cold
882893,little_cold
863887,big_cold
889225,big_cold
882892,little_cold
882904,big_cold
868976,normal
897510,normal
896080,big_cold
874743,little_cold
903815,normal
917651,little_cold
875436,little_cold
891476,normal
862701,little_cold
875442,big_cold
846981,big_cold
895473,little_cold
882894,big_cold
886161,normal
907239,normal
884996,big_cold
882902,big_cold
875434,little_cold
877671,big_cold
877736,little_cold
897517,big_cold
875437,normal
876402,big_cold
879873,big_cold
897516,big_cold
876960,normal
884999,big_cold
885001,big_cold
903632,normal
854955,little_cold
882891,normal
903745,little_cold
877668,normal
875433,normal
882908,little_cold
875441,little_cold
868978,normal
884333,big_cold
917829,little_cold
878907,big_cold
876482,big_cold
875435,little_cold
851220,big_cold
906004,little_cold
955437,little_cold
962524,big_cold
956218,big_cold
956213,little_cold
955453,normal
1013727,little_cold
1002625,little_cold
1006958,big_cold
956211,big_cold
953846,little_cold
1002622,little_cold
984198,little_cold
960434,little_cold
955434,normal
1013903,big_cold
955436,big_cold
955448,little_cold
962158,big_cold
974507,little_cold
973957,little_cold
1010299,normal
955449,big_cold
1012589,big_cold
980259,little_cold
1006675,big_cold
1013788,little_cold
984192,little_cold
972296,little_cold
1013464,little_cold
1013894,big_cold
1012590,big_cold
980251,little_cold
1002624,normal
1010376,little_cold
955895,normal
955439,normal
956217,normal
960251,normal
1013904,little_cold
1007008,big_cold
960257,big_cold
1010375,big_cold
962469,big_cold
953851,little_cold
956216,normal
957857,big_cold
961086,big_cold
956214,little_cold
991990,big_cold
956212,big_cold
1006687,normal
956215,little_cold
967152,normal
961768,big_cold
955423,little_cold
1013789,normal
1006741,big_cold
969350,normal
1003501,normal
1009632,big_cold
954211,normal
960255,big_cold
967556,little_cold
1013763,big_cold
960253,big_cold
969344,little_cold
1041413,little_cold
1027532,little_cold
1042760,little_cold
1027528,big_cold
1031534,big_cold
1028304,normal
1042827,normal
1041751,big_cold
1033915,normal
1027530,big_cold
1013307,little_cold
1041743,normal
1013811,normal
1041742,normal
1042750,little_cold
1038035,little_cold
1009884,big_cold
1013311,normal
1025416,normal
1002186,normal
1027213,big_cold
1025888,normal
1015053,little_cold
1031282,normal
1042826,big_cold
1027527,little_cold
1031284,normal
1026463,big_cold
1033192,little_cold
1027523,normal
1042756,little_cold
1040351,big_cold
1042744,little_cold
1041741,normal
1031287,little_cold
1036809,big_cold
1027531,normal
1033194,big_cold
1027524,big_cold
1012008,big_cold
1036987,little_cold
1042688,normal
1017108,big_cold
1009212,normal
1013810,normal
1027529,little_cold
1009217,big_cold
1042757,big_cold
1024879,little_cold
1003049,little_cold
1034359,normal
1041749,normal
1026141,big_cold
1027525,little_cold
1028307,little_cold
1026785,little_cold
1013310,little_cold
1041747,normal
1033190,normal
1024877,little_cold
1002207,normal
1042687,normal
960464,big_cold
976276,big_cold
1005771,normal
1018672,normal
1014213,big_cold
1020514,normal
1010641,normal
1014203,little_cold
1021325,normal
974035,little_cold
1002078,little_cold
1002088,big_cold
976264,normal
1017674,little_cold
1020024,big_cold
955958,little_cold
1008543,normal
1014192,little_cold
1002079,little_cold
1014222,big_cold
1010281,normal
974034,normal
1018863,normal
1004443,big_cold
1013960,normal
1020692,little_cold
1013959,little_cold
976266,little_cold
959465,big_cold
976274,normal
957171,normal
1004520,normal
1000111,normal
1017672,big_cold
1018050,normal
1020025,normal
1017620,little_cold
1007212,normal
974040,normal
976280,big_cold
955956,big_cold
959464,little_cold
955954,big_cold
1014212,big_cold
976278,little_cold
1021829,big_cold
959463,big_cold
1018049,normal
1020758,normal
959462,normal
1008537,little_cold
957160,normal
1020759,little_cold
1014876,normal
955952,normal
1004734,big_cold
998861,little_cold
1016031,little_cold
1007207,big_cold
1014223,little_cold
1014193,big_cold
955953,normal
1002071,big_cold
1005770,normal
1017673,big_cold
1020059,big_cold
1007209,normal
1016565,little_cold
1015711,normal
1020481,big_cold
1016030,big_cold
1004526,normal
1014202,little_cold
1010594,little_cold
1015866,normal
976272,normal
1021671,little_cold
976270,little_cold
976282,normal
1020830,little_cold
1038966,normal
1029013,big_cold
1008193,big_cold
1034418,little_cold
1029353,little_cold
1040038,normal
1006631,normal
1008257,little_cold
1032926,normal
1025497,normal
1035152,normal
1027261,normal
1006617,little_cold
1004164,normal
1034126,big_cold
1030405,little_cold
1031586,normal
1028360,big_cold
1002992,normal
1034129,big_cold
1037033,little_cold
1040040,little_cold
1038025,big_cold
1013846,big_cold
1037034,normal
1043224,little_cold
1033254,little_cold
1025498,little_cold
1013377,normal
1029016,big_cold
1002996,big_cold
1041847,normal
1030403,little_cold
1025944,big_cold
1046557,normal
1038962,little_cold
1027263,big_cold
1034762,big_cold
1038018,little_cold
1026827,normal
1030401,little_cold
1002219,little_cold
1027429,big_cold
1012364,little_cold
1040989,normal
1025501,normal
1004170,big_cold
1043229,little_cold
1017157,big_cold
1044012,normal
1014832,big_cold
1013371,normal
1005937,normal
1034764,normal
1019699,normal
1006635,normal
1026532,big_cold
1040044,normal
1041502,little_cold
1040987,little_cold
1043231,little_cold
1004169,normal
1041506,little_cold
1006622,little_cold
1039374,little_cold
1039373,normal
1033251,little_cold
1013683,normal
1034125,big_cold
1041505,little_cold
1008280,little_cold
1017052,big_cold
1037886,big_cold
1026327,big_cold
1031590,normal
1025947,little_cold
1004171,big_cold
1026828,normal
1027262,little_cold
1002997,normal
1005942,little_cold
1025494,little_cold
1014834,big_cold
1041846,little_cold
1026331,big_cold
1029014,big_cold
1026533,normal
1009994,little_cold
1006619,little_cold
1002993,big_cold
1002208,big_cold
1026531,big_cold
1034420,big_cold
1008191,big_cold
1036839,big_cold
1027258,normal
1008249,little_cold
1031122,big_cold
1009996,big_cold
1034421,little_cold
1026829,big_cold
1028359,big_cold
1038965,little_cold
1027425,normal
1009995,little_cold
1036840,big_cold
1026328,big_cold
1041507,little_cold
1013078,normal
1002236,normal
1025945,big_cold
1038968,little_cold
1030402,little_cold
1040043,normal
1014833,big_cold
1002217,normal
1039378,little_cold
1026326,big_cold
1044014,normal
1030404,little_cold
1006623,little_cold
1032928,normal
1005932,normal
1038015,big_cold
1037031,little_cold
1040988,normal
1036843,little_cold
1034128,little_cold
1031591,normal
1028362,big_cold
1026830,normal
1009997,little_cold
1039375,little_cold
1026330,little_cold
1004168,normal
1034133,little_cold
1031121,big_cold
1002998,normal
1034760,big_cold
1044009,big_cold
1002988,little_cold
1040984,big_cold
1008187,little_cold
1046530,normal
1041504,little_cold
1033252,little_cold
1044013,little_cold
1026175,big_cold
1030406,little_cold
1012512,little_cold
1027424,little_cold
1041501,big_cold
1026534,normal
1038961,normal
1040041,normal
1039381,little_cold
1031589,big_cold
1032931,little_cold
1006625,little_cold
1017155,normal
1027264,little_cold
1031587,normal
1004172,normal
1040042,normal
967534,little_cold
1007030,little_cold
984152,little_cold
973939,normal
1010234,big_cold
954222,big_cold
969325,little_cold
976086,normal
969314,big_cold
1009448,big_cold
972285,little_cold
954566,big_cold
974503,little_cold
979814,little_cold
962308,little_cold
962437,big_cold
976090,little_cold
960427,little_cold
969323,little_cold
971736,normal
1001377,little_cold
962591,big_cold
972284,normal
979806,normal
962197,big_cold
1010232,big_cold
955011,normal
955883,normal
980229,normal
979826,normal
974490,little_cold
984160,little_cold
979825,big_cold
976102,little_cold
954206,normal
1010235,big_cold
955884,big_cold
1009618,big_cold
980232,normal
979811,little_cold
954965,little_cold
959413,big_cold
967543,normal
967542,normal
979839,little_cold
960422,little_cold
955885,little_cold
976094,normal
1006018,normal
1008782,normal
971739,little_cold
992965,normal
1010590,little_cold
954560,normal
979830,little_cold
1009194,big_cold
1009619,big_cold
967540,big_cold
973934,normal
969317,little_cold
955886,little_cold
973941,normal
974493,normal
953829,big_cold
976088,normal
979820,normal
954203,normal
971726,normal
974492,normal
974484,normal
969075,normal
1010579,big_cold
957816,normal
959415,normal
959422,big_cold
971742,big_cold
1001422,little_cold
971536,little_cold
1010219,little_cold
984169,normal
953828,big_cold
1001435,big_cold
1001392,little_cold
959227,big_cold
962602,big_cold
1001405,normal
1007031,big_cold
991342,little_cold
984161,normal
954957,little_cold
1009617,normal
972283,normal
1010231,normal
1001361,big_cold
992970,normal
973938,normal
976092,big_cold
954536,big_cold
1000029,normal
979831,little_cold
1034524,big_cold
1041605,big_cold
1027716,little_cold
1051105,little_cold
1037937,normal
1048166,big_cold
1027721,little_cold
1031217,normal
1051142,big_cold
1049663,little_cold
1036587,little_cold
1037998,big_cold
1050844,little_cold
1036588,normal
1040215,big_cold
1048171,little_cold
1034521,big_cold
1034522,little_cold
1048164,normal
1051083,little_cold
1048170,little_cold
1050684,normal
1039089,little_cold
1034526,little_cold
1050843,little_cold
1041611,normal
1027714,little_cold
1038139,normal
1051135,big_cold
1000903,normal
1009484,big_cold
1011449,big_cold
1010362,big_cold
1011444,little_cold
1001393,big_cold
1011438,normal
1000897,big_cold
1001364,little_cold
1011457,big_cold
1001378,normal
1000901,normal
1001421,normal
1000910,big_cold
1005013,normal
1000909,normal
1001409,normal
1005012,little_cold
1000900,big_cold
1000899,big_cold
1010359,normal
1010310,normal
1005010,normal
1010309,normal
1000902,normal
1007036,little_cold
1000898,little_cold
1011461,big_cold
1010360,normal
1010616,big_cold
1000904,normal
1000907,normal
1000912,little_cold
1010617,big_cold
1009620,big_cold
1011437,big_cold
1000906,little_cold
1003585,normal
1000911,big_cold
1000905,big_cold
1001439,big_cold
1040183,normal
1030869,little_cold
1026086,big_cold
1028460,normal
1051840,normal
1035244,little_cold
1033968,little_cold
1029598,little_cold
1052548,big_cold
1037208,normal
1030867,little_cold
1052546,normal
1028457,little_cold
1049695,little_cold
1031385,normal
1035250,normal
1026663,normal
1033379,big_cold
1026219,normal
1025662,big_cold
1052698,big_cold
1030866,big_cold
1039749,little_cold
1037921,normal
1030875,big_cold
1033077,normal
1039563,little_cold
1034253,little_cold
1026085,big_cold
1030154,big_cold
1036317,big_cold
1044055,normal
1030876,little_cold
1028459,big_cold
1029596,little_cold
1052699,little_cold
1029594,normal
1031243,normal
1039129,little_cold
1052545,big_cold
1031672,little_cold
1041961,big_cold
1040176,big_cold
1030873,big_cold
1052325,little_cold
1029593,normal
1029602,normal
1033377,big_cold
1034948,big_cold
1034564,little_cold
1033380,little_cold
1033075,big_cold
1041657,little_cold
1029075,big_cold
1031678,big_cold
1033375,normal
1029600,big_cold
1031676,big_cold
1053468,normal
1053470,big_cold
1030153,little_cold
1030872,big_cold
1036899,big_cold
1035247,normal
1028003,little_cold
1031673,normal
1039568,big_cold
1052575,little_cold
1049696,normal
1031245,big_cold
1026084,big_cold
1033072,little_cold
1033069,normal
1050885,big_cold
1030868,big_cold
1051843,normal
1049692,normal
1035245,normal
1035246,normal
1028004,big_cold
1030148,little_cold
1034257,normal
1027341,little_cold
1026222,normal
1051821,big_cold
1053495,big_cold
1051829,little_cold
1041960,little_cold
1037853,little_cold
1031388,big_cold
1026664,big_cold
1034953,little_cold
1034955,normal
1052549,normal
1036900,big_cold
1031249,big_cold
1041659,little_cold
1029601,big_cold
1039137,big_cold
1049698,big_cold
1039130,little_cold
1039133,normal
1030149,little_cold
1053474,normal
1037113,little_cold
1028006,big_cold
1037924,normal
1052551,big_cold
1030147,big_cold
1027482,normal
1025667,normal
1052579,normal
1028005,little_cold
1025664,big_cold
1052547,little_cold
1052552,big_cold
1036316,big_cold
1034565,little_cold
1053494,big_cold
1029073,big_cold
1030144,big_cold
1041664,little_cold
1026662,normal
1034559,big_cold
1050886,normal
1030152,little_cold
1030151,big_cold
1053483,big_cold
1034949,normal
1030150,big_cold
1051831,normal
1026665,little_cold
1051820,normal
1028007,normal
1033076,little_cold
1031248,normal
1026083,normal
1030145,big_cold
1034254,big_cold
1052550,little_cold
1053484,normal
1041658,normal
1027480,big_cold
1030865,little_cold
1030871,little_cold
1049700,normal
1030874,little_cold
1041959,normal
1030143,normal
1029595,big_cold
1030146,big_cold
1050888,normal
1029591,little_cold
1036903,big_cold
1044057,little_cold
1041661,little_cold
1052572,big_cold
1049694,big_cold
1029599,big_cold
1049697,normal
1044056,normal
1039567,normal
1026875,normal
1053469,big_cold
1029210,big_cold
1005887,normal
1000232,little_cold
1029209,big_cold
1000229,normal
1029214,little_cold
1000228,normal
1005883,normal
1030453,big_cold
1011222,big_cold
1024718,big_cold
1000239,normal
1026954,big_cold
1030452,little_cold
1003048,little_cold
1024719,big_cold
1011221,little_cold
1029211,big_cold
1005884,big_cold
1029949,big_cold
1026849,normal
1047411,normal
1030671,big_cold
1017197,little_cold
1032953,normal
1029409,big_cold
1034787,little_cold
1043266,normal
1040022,little_cold
1013398,little_cold
1039734,little_cold
1033277,normal
1034794,big_cold
1041536,normal
1029406,little_cold
1026554,little_cold
1029940,big_cold
1038997,normal
1013400,little_cold
1013109,little_cold
1035181,little_cold
1032952,normal
1027626,normal
1015189,little_cold
1034435,big_cold
1029400,big_cold
1030668,big_cold
1027624,big_cold
1047291,normal
1038990,normal
1031367,little_cold
1029950,big_cold
1013796,normal
1027630,little_cold
1038995,normal
1029944,normal
1026556,normal
1026189,little_cold
1033280,big_cold
1012544,normal
1034795,normal
1030666,big_cold
1043882,little_cold
1031138,big_cold
1017203,normal
1029404,little_cold
1034791,normal
1031611,big_cold
1015191,normal
1010050,little_cold
1029029,big_cold
1010051,little_cold
1041308,little_cold
1039418,little_cold
1030670,big_cold
1040068,normal
1027444,big_cold
1027632,little_cold
1030672,little_cold
1010049,normal
1031614,normal
1029408,little_cold
1043265,little_cold
1027942,big_cold
1003017,little_cold
1015195,normal
1034789,big_cold
1013117,normal
1032957,little_cold
1034434,normal
1038994,normal
1025523,little_cold
1034432,little_cold
1027447,big_cold
1043917,normal
1034148,big_cold
1031364,little_cold
1015196,little_cold
1026188,normal
1025527,little_cold
1036855,normal
1037049,big_cold
1027629,little_cold
1013698,little_cold
1034147,big_cold
1043919,normal
1030669,little_cold
1029939,little_cold
1017198,big_cold
1026557,normal
1028388,little_cold
1029945,big_cold
1017201,normal
1041547,little_cold
1040067,normal
1017204,big_cold
1012490,normal
1012526,normal
1029401,normal
1032960,big_cold
1035179,normal
1029032,little_cold
1026555,normal
1025978,big_cold
1031609,big_cold
1036232,little_cold
1030664,big_cold
1028384,little_cold
1036231,big_cold
1035185,normal
1043262,little_cold
1029948,big_cold
1012491,big_cold
1032954,big_cold
1025980,big_cold
1034149,normal
1041540,normal
1017200,little_cold
1037197,normal
1025531,little_cold
1041537,little_cold
1027940,big_cold
1041012,big_cold
1036233,big_cold
1013699,little_cold
1017199,normal
1029947,little_cold
1034796,big_cold
1013401,little_cold
1032958,normal
1029941,big_cold
1029943,big_cold
1025529,big_cold
1031140,little_cold
1015194,big_cold
1013700,big_cold
1031360,normal
1041544,big_cold
1025522,little_cold
1027939,big_cold
1031144,normal
1013798,normal
1026845,big_cold
1015197,little_cold
1037977,normal
1010048,little_cold
1013797,normal
1038125,normal
1027443,normal
1035186,normal
1008272,normal
1029403,big_cold
1031365,big_cold
1043260,normal
1030667,big_cold
1047265,little_cold
1030661,big_cold
1025524,normal
1027941,little_cold
1025977,normal
1039421,little_cold
1029407,big_cold
1031615,normal
1041868,normal
1039420,little_cold
1030663,little_cold
1043883,big_cold
1041870,normal
1013113,little_cold
1027938,big_cold
1047268,big_cold
1030662,normal
1029942,little_cold
1013396,little_cold
1029946,big_cold
1031139,normal
1029405,big_cold
1033281,little_cold
1034144,big_cold
1041866,normal
1034788,big_cold
1010052,big_cold
1041009,normal
1026848,normal
1028386,normal
1037917,big_cold
1029402,normal
1041867,little_cold
1041871,normal
1017202,big_cold
1031610,little_cold
1030665,big_cold
955431,big_cold
1013180,little_cold
956221,normal
956226,little_cold
955433,little_cold
962672,little_cold
1014630,big_cold
956225,little_cold
1014629,normal
1000066,normal
992052,big_cold
1011747,normal
955474,little_cold
955451,big_cold
954833,normal
1013182,normal
1012597,normal
953860,big_cold
1011663,normal
953867,little_cold
1005033,little_cold
1014416,normal
1011748,big_cold
967574,normal
957871,normal
1009715,normal
1009716,normal
1014632,little_cold
1015661,normal
956222,big_cold
956227,big_cold
1014071,little_cold
955081,normal
1000047,normal
1012596,normal
955906,big_cold
969356,big_cold
1014442,little_cold
962140,little_cold
955446,normal
1007187,normal
957133,big_cold
1014631,normal
962516,little_cold
955477,little_cold
1013185,normal
974515,normal
1015380,normal
1009717,normal
961103,little_cold
984211,normal
956223,big_cold
955445,little_cold
960261,normal
984216,little_cold
1048453,big_cold
1044753,big_cold
1044742,big_cold
1030707,normal
1044763,little_cold
1044772,normal
1044773,normal
1029979,little_cold
1030704,little_cold
1029442,big_cold
1030700,little_cold
1030697,little_cold
1044762,big_cold
1041565,big_cold
1044752,normal
1029982,big_cold
1030703,big_cold
1048452,little_cold
1029439,big_cold
1029977,normal
1030706,little_cold
1029976,big_cold
1029436,little_cold
1044743,normal
1029984,big_cold
1029975,normal
1029986,big_cold
1029981,normal
1047783,big_cold
1029437,normal
1030699,big_cold
1029978,big_cold
1047574,normal
1030698,little_cold
1030702,normal
1030705,normal
1029983,big_cold
1030708,big_cold
1029443,normal
1029985,big_cold
1030701,big_cold
1029435,big_cold
1025108,little_cold
1032243,big_cold
1013273,big_cold
1025844,big_cold
1035613,normal
1025835,normal
1036758,big_cold
1032246,big_cold
1025091,normal
1027144,normal
1035544,little_cold
1028624,normal
1032250,big_cold
1032251,big_cold
1028666,normal
1035614,normal
1035545,big_cold
1025196,normal
1027134,normal
1035593,little_cold
1037129,big_cold
1036760,normal
1025110,big_cold
1036754,normal
1032252,normal
1035574,big_cold
1013271,big_cold
1036204,little_cold
1027156,normal
1036755,normal
1036355,big_cold
1035603,normal
1032299,normal
1032244,little_cold
1035851,normal
1032248,normal
1025175,big_cold
1035573,normal
1032247,normal
1036377,little_cold
1029185,normal
1035564,normal
1036205,normal
1035584,little_cold
1031751,little_cold
1036766,normal
1027141,normal
1025127,big_cold
1037143,normal
1025382,big_cold
1036207,big_cold
1024923,normal
1032249,big_cold
1027143,little_cold
1027135,big_cold
1025375,big_cold
1025317,big_cold
1035594,big_cold
1025154,little_cold
1036749,normal
1025029,normal
1015011,little_cold
1036206,big_cold
1028684,normal
1025307,normal
1022622,little_cold
1025103,big_cold
1017069,big_cold
1013269,normal
1036201,little_cold
1035554,normal
1025201,big_cold
1027145,normal
1036381,big_cold
1025148,big_cold
1036753,little_cold
1035839,normal
1031752,normal
1013274,big_cold
1035604,normal
1022782,normal
1035555,big_cold
1025248,little_cold
1036757,little_cold
1034064,normal
1027137,normal
1025294,big_cold
1032245,little_cold
1035583,normal
1048719,little_cold
1048980,normal
1048857,normal
1027980,normal
1048852,normal
1048706,big_cold
1030059,little_cold
